fixture_id,date,season,home_team,away_team,home_goals,away_goals,total_goals,over_2_5,home_attack_rating_joint,home_defense_rating_joint,away_attack_rating_joint,away_defense_rating_joint,home_xg_last5_weighted_ucl,away_xg_last5_weighted_ucl,home_xg_against_last5_weighted_ucl,away_xg_against_last5_weighted_ucl,home_expected_rating_joint,away_expected_rating_joint,combined_expected_rating_joint,rating_gap_joint,home_expected_geo_ucl,away_expected_geo_ucl,combined_expected_geo_ucl,poisson_p_over_geo_ucl
971795,2023-02-14,2022,Paris Saint Germain,Bayern Munich,0,1,1,0,0.004301784553035686,-0.0020606595527359927,0.005002245112246566,-0.0019710172171278455,2.1612588664639127,1.6444447808675544,1.7040221055211453,1.040058313946668,0.0023307673359078407,0.0029415855595105733,0.005272352895418414,-0.0006108182236027326,1.499278243908296,1.6739684160423065,3.1732466599506024,0.21319046467648772
971793,2023-02-14,2022,AC Milan,Tottenham,1,0,1,0,0.0013360538988264248,-0.0013916286534589792,0.0023957910676154306,-0.0011654361668438592,0.7732469714507472,1.1653890930932223,1.4750183416149216,1.576959880941858,0.00017061773198256557,0.0010041624141564514,0.001174780146139017,-0.0008335446821738858,1.1042551571252102,1.3110950718504293,2.4153502289756394,0.12218156803583402
971799,2023-02-15,2022,Borussia Dortmund,Chelsea,1,0,1,0,0.0027842096172771068,-0.00010729078191987337,0.0008347313592044868,-0.0015958228985603852,1.951590353327744,1.356357133007043,1.1014890602855918,1.1056002939701604,0.0011883867187167216,0.0007274405772846134,0.0019158272960013351,0.00046094614143210816,1.4689039683888403,1.2222980585142018,2.691202026903042,0.15351461896763807
971803,2023-02-21,2022,Eintracht Frankfurt,Napoli,0,2,2,0,0.0007949288455658401,3.676724599791581e-05,0.0033688181058561238,-0.0019363741822539008,1.1333686984253066,1.4031160253455979,1.2257591086264394,0.5111557657363746,-0.0011414453366880607,0.0034055853518540394,0.0022641400151659787,-0.004547030688542101,0.761135956912578,1.3114428117638575,2.0725787686764354,0.08709609527984397
971801,2023-02-21,2022,Liverpool,Real Madrid,2,5,7,1,0.0033818732049373207,-0.0023650460974346567,0.0030333021717179605,-0.0026541677146870507,1.918500687015515,1.9137067086223842,1.5066460776951092,0.5111215679157397,0.00072770549025027,0.0006682560742833038,0.0013959615645335738,5.9449415966966214e-05,0.9902459690373872,1.6980219982098972,2.6882679672472842,0.15316891896943396
971805,2023-02-22,2022,RB Leipzig,Manchester City,1,1,2,0,0.002932276988121625,-0.0007101956135243863,0.0054540832067971915,-0.0027829393353362,1.6010080964074842,2.3314665919559854,0.9564027989342342,0.9990111974226528,0.00014933765278542493,0.0047438875932728055,0.00489322524605823,-0.0045945499404873805,1.2646837610546766,1.4932585757893253,2.757942336844002,0.16144354269949968
971800,2023-03-07,2022,Chelsea,Borussia Dortmund,2,0,2,0,0.00021748941836798806,-0.0015207540026478002,0.0031176876939568972,-0.0004165573722627244,1.5271074338074666,1.8390077228433575,1.108305554307115,1.510175497901637,-0.00019906795389473635,0.001596933691309097,0.0013978657374143608,-0.0017960016452038333,1.51861786806276,1.4276492824363316,2.9462671504990916,0.18443995198461482
971794,2023-03-08,2022,Tottenham,AC Milan,0,0,0,0,0.002228520252011912,-0.0011570067101021124,0.0010858313962885525,-0.0019169733572172972,0.9902126318856104,1.3707220556264574,1.2541044631678486,1.0286252663857258,0.0003115468947946149,-7.117531381355992e-05,0.000240371580981055,0.00038272220860817484,1.0092362123169416,1.311117327977839,2.3203535402947804,0.11199363239272875
971796,2023-03-08,2022,Bayern Munich,Paris Saint Germain,2,0,2,0,0.005325256811902603,-0.0018952276800456463,0.004174573502851402,-0.0018263359342077527,1.804146429657808,1.6761296375428751,1.020214124328712,1.5326209606057188,0.00349892087769485,0.0022793458228057557,0.005778266700500606,0.0012195750548890942,1.6628507552079133,1.3076739388804863,2.9705246940883994,0.1874628939719044
971806,2023-03-14,2022,Manchester City,RB Leipzig,7,0,7,1,0.0053022779922191066,-0.0027363457073456008,0.0027422114704340806,-0.0009430860335831382,1.9529684739536635,1.594463092322115,0.8293272809315579,1.0915888296142446,0.0043591919586359685,5.865763088479855e-06,0.004365057721724448,0.004353326195547489,1.4600817000279802,1.1499268415430712,2.6100085415710517,0.1440414896264306
971804,2023-03-15,2022,Napoli,Eintracht Frankfurt,3,0,3,1,0.00344973118263831,-0.002342325472197827,0.0006636499414651182,0.00014408909603918664,1.8327832441543703,0.8434649776723262,0.444540940504301,1.6770837980000177,0.0035938202786774966,-0.0016786755307327088,0.0019151447479447878,0.005272495809410206,1.7532059445533503,0.612335459088313,2.3655414036416635,0.11679819113039336
971802,2023-03-15,2022,Real Madrid,Liverpool,1,0,1,0,0.003073701296113981,-0.0026455122782853653,0.0029740845214928403,-0.0018352697777246384,1.7280427001102798,1.9763273295048924,0.889943365401541,1.2437747394965624,0.0012384315183893424,0.00032857224320747506,0.0015670037615968175,0.0009098592751818674,1.4660477001682446,1.3262048841542637,2.792252584322508,0.16556690120755135
1016057,2023-04-11,2022,Manchester City,Bayern Munich,3,0,3,1,0.005139825612000214,-0.0027354832662550986,0.0053431672592440345,-0.0016402696223891187,2.556135531325521,1.965510434075175,0.6946238138073509,1.26564359690523,0.0034995559896110954,0.002607683992988936,0.006107239982600031,0.0008918719966221596,1.7986540990540938,1.1684563979008544,2.967110496954948,0.187036643326004
1016061,2023-04-12,2022,AC Milan,Napoli,1,0,1,0,0.0007512880702582473,-0.0017560957725448656,0.003981973322399803,-0.0024698786071005382,1.5814892423734546,1.9120944671547337,0.90968693401318,0.8337422620274718,-0.001718590536842291,0.002225877549854937,0.000507287013012646,-0.003944468086697228,1.1482832482922307,1.3188659345701348,2.4671491828623653,0.12787407317220267
1016059,2023-04-12,2022,Real Madrid,Chelsea,2,0,2,0,0.0032871735503399,-0.0023346385924451363,-0.00020840219631949983,-0.0017988198234862162,2.032047991960897,1.7379800403394357,0.9385723505060215,1.0528918188319643,0.0014883537268536838,-0.002543040788764636,-0.0010546870619109522,0.0040313945156183195,1.4627121064001452,1.2771922375249287,2.739904343925074,0.1592884243998436
1016060,2023-04-18,2022,Chelsea,Real Madrid,0,2,2,0,-0.00020840219631949983,-0.0017988198234862162,0.0032871735503399,-0.0023346385924451363,1.4537066581809754,2.1845545528460315,1.4156348938487622,0.8697793918913879,-0.002543040788764636,0.0014883537268536838,-0.0010546870619109522,-0.0040313945156183195,1.1244572438030316,1.7585595390901674,2.8830167828931987,0.17662020855744964
1016062,2023-04-18,2022,Napoli,AC Milan,1,1,2,0,0.003981973322399803,-0.0024698786071005382,0.0007512880702582473,-0.0017560957725448656,1.693251210306213,1.4873899372543622,0.8589136148074668,0.9674090382578215,0.002225877549854937,-0.001718590536842291,0.000507287013012646,0.003944468086697228,1.2798697296565873,1.130282914864856,2.4101526445214434,0.12161560990276254
1016058,2023-04-19,2022,Bayern Munich,Manchester City,1,1,2,0,0.0053431672592440345,-0.0016402696223891187,0.005139825612000214,-0.0027354832662550986,1.7376144916137297,2.399690158665164,1.313533330896568,0.8527479091873272,0.002607683992988936,0.0034995559896110954,0.006107239982600031,-0.0008918719966221596,1.2172703580951967,1.775407842505819,2.9926782006010155,0.1902347674868461
1022981,2023-05-09,2022,Real Madrid,Manchester City,1,1,2,0,0.0033771725408390358,-0.0024515710203248525,0.005600231104293734,-0.002779799837858107,2.032655776625537,2.2810989970755675,1.1707297153737373,0.9007469464046493,0.0005973727029809288,0.0031486600839688815,0.0037460327869498103,-0.0025512873809879527,1.3531106694898327,1.6341818685769331,2.987292538066766,0.1895599441314657
1022983,2023-05-10,2022,AC Milan,Inter,0,2,2,0,0.000683593304316427,-0.002048978661282855,0.0011770059235180113,-0.0016182513000936314,1.4525513006062265,1.7299137569574383,1.1748906907813654,1.0664357354126952,-0.0009346579957772044,-0.000871972737764844,-0.0018066307335420483,-6.268525801236043e-05,1.2446094224641995,1.4256435630633317,2.670252985527531,0.15105178461940905
1022984,2023-05-16,2022,Inter,AC Milan,1,0,1,0,0.0011770059235180113,-0.0016182513000936314,0.000683593304316427,-0.002048978661282855,1.741919374089424,1.355704778623598,1.11130320849662,1.315191546810356,-0.000871972737764844,-0.0009346579957772044,-0.0018066307335420483,6.268525801236043e-05,1.5135909738194124,1.2274359739956313,2.741026947815044,0.1594222905351903
1022982,2023-05-17,2022,Manchester City,Real Madrid,4,0,4,1,0.005600231104293734,-0.002779799837858107,0.0033771725408390358,-0.0024515710203248525,1.9679104201561985,1.797309531470943,0.9234040701172105,1.0678917090480622,0.0031486600839688815,0.0005973727029809288,0.0037460327869498103,0.0025512873809879527,1.4496603815494487,1.288271297755533,2.7379316793049817,0.15905327556429583
1027909,2023-06-10,2022,Manchester City,Inter,1,0,1,0,0.005363212368684099,-0.002923509821092637,0.00202698208664253,-0.001825092258687439,2.0156511075135484,1.6178491282244716,0.9741711503577115,1.0636923199704937,0.00353812010999666,-0.0008965277344501069,0.002641592375546553,0.004434647844446767,1.4642515503840798,1.2554130580600371,2.719664608444117,0.15688087718288624
1126144,2023-09-19,2023,AC Milan,Newcastle,0,0,0,0,0.0009469609779490253,-0.0016127768115322717,0.0012469774300004762,-0.001640895040199059,1.4795079299576799,1.9260311265483259,1.2406062776633497,1.1178943874598801,-0.0006939340622500337,-0.0003657993815317955,-0.0010597334437818292,-0.0003281346807182382,1.2860535024259587,1.5457833957482099,2.831836898174169,0.17036218073153786
1126148,2023-09-19,2023,Paris Saint Germain,Borussia Dortmund,2,0,2,0,0.00343748828115379,-0.001507634730329316,0.002786140893930275,-0.0008373693111950561,1.969267274859779,2.441091283386666,1.3378299420205348,1.363124564742737,0.002600118969958734,0.0012785061636009592,0.0038786251335596934,0.001321612806357775,1.6384006216140643,1.807142775244949,3.445543396859013,0.248799749347402
1126147,2023-09-19,2023,Lazio,Atletico Madrid,1,1,2,0,0.00037881225656716423,-0.002017456108045171,0.0014865390812751067,-0.001978819799946697,1.2460849702532117,1.7795418791525637,1.2696056053040525,1.1370228903996753,-0.0016000075433795329,-0.0005309170267700641,-0.002130924570149597,-0.0010690905166094687,1.1903054795139356,1.5031022402502772,2.693407719764213,0.15377466302611842
1126159,2023-09-20,2023,Real Sociedad,Inter,1,1,2,0,-0.00015753162643531663,-0.001633395561674097,0.0017334687268742274,-0.001976406542552361,1.450026080208802,1.9326724105926196,1.0809907658561917,0.9443615771964529,-0.0021339381689876777,0.00010007316520013049,-0.0020338650037875473,-0.0022340113341878082,1.1701918287537196,1.4454068732629053,2.6155987020166247,0.14468737374453733
1126155,2023-09-20,2023,Sevilla,Lens,1,1,2,0,-0.0007416306719117885,0.0005784946852718345,0.0010035016125989715,-0.001726366675691446,1.2800684166762075,1.3508737103972568,1.2438391073625943,1.2631478804246916,-0.0024679973476032344,0.0015819962978708062,-0.0008860010497324282,-0.0040499936454740405,1.2715800042951064,1.2962521167196295,2.567832121014736,0.1391997326474519
1126153,2023-09-20,2023,Real Madrid,Union Berlin,1,0,1,0,0.0026429667916682614,-0.0021435655176417195,0.0005113071786952413,-0.0008048056510777752,1.6974513699789555,1.1878918516264183,1.1987285743028957,1.436830366541246,0.0018381611405904863,-0.0016322583389464782,0.00020590280164400811,0.0034704194795369646,1.561713697869364,1.1932979115569438,2.7550116094263077,0.16109278858042742
1126156,2023-09-20,2023,Arsenal,PSV Eindhoven,4,0,4,1,0.0029742026061782196,-0.0010580317258548346,0.004310786780576603,-0.0010545580959166524,1.8475692282416658,2.991075147849861,0.9906956162239793,0.9122742217139989,0.0019196445102615672,0.0032527550547217683,0.0051723995649833356,-0.001333110544460201,1.2982641409809097,1.7214078647349524,3.0196720057158624,0.193626233627347
1126154,2023-09-20,2023,Bayern Munich,Manchester United,4,3,7,1,0.004615778593767032,-0.0017374367627009273,0.0002570914481148368,-0.0008156586752108648,2.228364348115293,1.9467998866668206,1.147287050522763,1.6959445641628959,0.003800119918556167,-0.0014803453145860906,0.0023197746039700764,0.005280465233142258,1.9440119349326348,1.494502693183263,3.4385146281158976,0.24786872491769907
1126162,2023-10-03,2023,Manchester United,Galatasaray,2,3,5,1,0.0002570914481148368,-0.0008156586752108648,0.0029551683171782903,-0.00265327843275772,1.7383787125195367,1.741071721640519,1.7297017387021179,0.587599570008647,-0.0023961869846428835,0.0021395096419674258,-0.00025667734267545775,-0.004535696626610309,1.0106782791713025,1.7353774183521853,2.746055697523488,0.1600223724291574
1126164,2023-10-03,2023,Lens,Arsenal,2,1,3,1,0.0010035016125989715,-0.001726366675691446,0.0029742026061782196,-0.0010580317258548346,1.382311412062046,2.1328737908017086,0.943687107571707,0.9079015619247458,-5.453011325586314e-05,0.0012478359304867737,0.0011933058172309105,-0.0013023660437426368,1.1202690257601218,1.4187196687355703,2.538988694495692,0.1359210552796688
1126165,2023-10-03,2023,PSV Eindhoven,Sevilla,2,2,4,1,0.004310786780576603,-0.0010545580959166524,-0.0007416306719117885,0.0005784946852718345,2.540132176743553,1.1672211513929764,1.2337780276289907,1.4379483956436085,0.004889281465848438,-0.0017961887678284408,0.003093092698019997,0.006685470233676879,1.9111721503493868,1.2000382535454717,3.1112104038948587,0.20523506382498535
1126166,2023-10-03,2023,Napoli,Real Madrid,2,3,5,1,0.0029892731291417322,-0.0027748475493204264,0.0026429667916682614,-0.0021435655176417195,1.9248250179218651,1.9790555887577026,0.850929822475635,1.0381162447005856,0.0008457076115000127,-0.00013188075765216498,0.0007138268538478478,0.0009775883691521777,1.4135742355146348,1.2977046739574476,2.7112789094720826,0.15588672609491738
1126173,2023-10-04,2023,RB Leipzig,Manchester City,1,3,4,1,0.0019665308368392695,-0.00018342693679949718,0.004823094888930162,-0.0031640739858806526,1.6462453553979928,2.3421911830702102,1.1364161235543602,0.892103069926923,-0.001197543149041383,0.004639667952130665,0.003442124803089282,-0.005837211101172048,1.2118665501628005,1.6314729004454376,2.843339450608238,0.17176305137013648
1126171,2023-10-04,2023,Borussia Dortmund,AC Milan,0,0,0,0,0.002786140893930275,-0.0008373693111950561,0.0009469609779490253,-0.0016127768115322717,1.8808569896462524,1.64034795091804,1.5905894222516643,0.9481561457331583,0.0011733640823980034,0.00010959166675396923,0.0012829557491519728,0.001063772415644034,1.3354198268627966,1.6152770968296513,2.9506969236924476,0.1849910180536095
1126168,2023-10-04,2023,Atletico Madrid,Feyenoord,3,2,5,1,0.0014865390812751067,-0.001978819799946697,0.0032832395890612627,-0.0016655590229473008,1.6117925797007506,2.667267962194693,1.0970349869265654,0.5608125880297121,-0.0001790199416721941,0.0013044197891145656,0.0011253998474423715,-0.0014834397307867597,0.9507436920585189,1.7105806832873747,2.6613243753458935,0.15000599013714422
1126172,2023-10-04,2023,Newcastle,Paris Saint Germain,4,1,5,1,0.0012469774300004762,-0.001640895040199059,0.00343748828115379,-0.001507634730329316,1.8775473699078824,2.1693874315094246,1.244570081975639,1.1078987870765395,-0.0002606573003288398,0.0017965932409547312,0.0015359359406258914,-0.002057250541283571,1.4422664295474985,1.6431538861198014,3.0854203156673,0.2019481281843979
1126176,2023-10-24,2023,Galatasaray,Bayern Munich,1,3,4,1,0.003135623333000619,-0.0025203771926907794,0.005010451626020548,-0.0015617634012769393,1.988763533908234,2.1524072548374056,0.9132628764809011,1.0164142922722839,0.0015738599317236797,0.0024900744333297684,0.004063934365053448,-0.0009162145016060887,1.4217621741396358,1.402039101063579,2.823801275203215,0.16938550711225264
1126179,2023-10-24,2023,Lens,PSV Eindhoven,1,1,2,0,0.0008242874091687652,-0.0018550440008226086,0.004540961151156689,-0.0011111693402297272,1.3107885004715107,2.5498252832092323,1.1293188279104116,1.1233542008455888,-0.00028688193106096195,0.0026859171503340806,0.0023990352192731186,-0.0029727990813950425,1.2134577736471763,1.6969283132207393,2.9103860868679154,0.17999259842360293
1126182,2023-10-24,2023,Union Berlin,Napoli,0,1,1,0,0.0001443034049057944,-0.0006210642153957066,0.003169041845991426,-0.0027153905436582684,1.2837050785806112,1.9533806453722244,1.7089603882037994,1.0590173936806488,-0.002571087138752474,0.002547977630595719,-2.3109508156754846e-05,-0.005119064769348193,1.1659614086980115,1.8270878867818878,2.9930492954798993,0.19028128824288137
1126180,2023-10-24,2023,Sevilla,Arsenal,1,2,3,1,-0.0006730339296008226,0.00024370057885319957,0.003113108528784206,-0.001239737108849528,1.1928558699294836,1.7688372290364243,1.6558837593562599,0.8682255253568587,-0.0019127710384503507,0.0033568091076374056,0.0014440380691870549,-0.005269580146087756,1.0176777065183942,1.7114288885332465,2.7291065950516407,0.15800260473496552
1126187,2023-10-25,2023,Paris Saint Germain,AC Milan,3,0,3,1,0.0033069536965037306,-0.0014262864331846673,0.0007376198446616974,-0.001712372504171735,2.0451689869731586,1.4841639049862392,1.0239819748022054,0.9641312104436747,0.0015945811923319957,-0.0006886665885229699,0.0009059146038090257,0.0022832477808549657,1.4042119679636318,1.2327842821669823,2.636996250130614,0.1471684309336183
1126184,2023-10-25,2023,Feyenoord,Lazio,3,1,4,1,0.003779343028199353,-0.0017208851191671626,0.00021523554440856392,-0.0019297156441029583,2.6011689295332445,1.189437951526618,0.5891977168888063,1.1075388142473237,0.0018496273840963948,-0.0015056495747585988,0.0003439778093377961,0.0033552769588549936,1.6973201088398824,0.8371464181494072,2.5344665269892896,0.13540945491142442
1126188,2023-10-25,2023,Newcastle,Borussia Dortmund,0,1,1,0,0.001737880455388675,-0.002005478087302712,0.002632062491417215,-0.0009600545877128461,1.768436459212885,1.7708397493149668,1.1812995648607274,1.483572015146517,0.0007778258676758289,0.000626584404114503,0.001404410271790332,0.0001512414635613258,1.6197539447252571,1.4463375212251979,3.0660914659504552,0.199492873357625
1126196,2023-11-07,2023,AC Milan,Paris Saint Germain,2,1,3,1,0.0004717038251029814,-0.0016807681415475166,0.0035423871382102077,-0.001621759039698808,1.3535824367299514,1.8803307782503107,1.0986626935382404,0.9715975079070535,-0.0011500552145958267,0.0018616189966626912,0.0007115637820668645,-0.003011674211258518,1.1467943679115178,1.4373062574049214,2.584100625316439,0.14106071799763675
1126192,2023-11-07,2023,Borussia Dortmund,Newcastle,2,0,2,0,0.0026677838662480763,-0.0010978969757838564,0.0018039702591767135,-0.002034546738781411,1.7421213383355665,1.6353141838692662,1.6393441071519383,1.2149433586994824,0.0006332371274666653,0.0007060732833928571,0.0013393104108595224,-7.283615592619183e-05,1.4548466414228858,1.6373279056646115,3.092174547087497,0.20280775670078555
1126195,2023-11-07,2023,Lazio,Feyenoord,1,0,1,0,0.0003357530411309719,-0.0018168788617006686,0.003999545756812353,-0.0019070249604379822,1.3634240344557627,2.5567207600100854,1.1799666587420847,0.9500125198214076,-0.0015712719193070102,0.002182666895111685,0.0006113949758046748,-0.0037539388144186953,1.1380992498716396,1.7369068059414194,2.875006055813059,0.17563649398349623
1126200,2023-11-08,2023,Napoli,Union Berlin,1,1,2,0,0.00311720960330104,-0.0026496833125882074,-3.293225880066138e-05,-0.00032720241559979076,1.6684175576778215,1.0564548843100736,0.9842796905853979,1.4001053631900406,0.0027900071877012492,-0.0026826155713888687,0.00010739161631238055,0.005472622759090118,1.5283848895304961,1.019728928022615,2.5481138175531113,0.13695542132287553
1126204,2023-11-08,2023,Arsenal,Sevilla,2,0,2,0,0.0030638690803428286,-0.0012977182912540766,-0.0006780099955669795,0.00029150591518279593,1.7914420014441688,1.1215858797729752,0.8121587879461956,1.708908094521843,0.0033553749955256246,-0.001975728286821056,0.0013796467087045686,0.005331103282346681,1.74968846859501,0.9544138665662748,2.7041023351612847,0.15503749177662451
1126202,2023-11-08,2023,Bayern Munich,Galatasaray,2,1,3,1,0.005192833546029434,-0.0016837070367459628,0.0030811673907217728,-0.002458686845572716,2.4504824550072404,2.088926542272511,1.2470640251899752,1.05205410122398,0.0027341467004567185,0.00139746035397581,0.004131607054432529,0.0013366863464809085,1.605627639512902,1.61400902789685,3.219636667409752,0.21918192281825177
1126205,2023-11-08,2023,PSV Eindhoven,Lens,1,0,1,0,0.004695511693391796,-0.0012133726402024294,0.0006249920186639078,-0.001963208678470349,2.534198481128391,1.376720242325634,1.1308823633718206,0.9886473377573816,0.0027323030149214466,-0.0005883806215385216,0.002143922393382925,0.003320683636459968,1.58285456745602,1.2477614520985325,2.8306160195545527,0.17021368680109883
1126213,2023-11-28,2023,Manchester City,RB Leipzig,3,2,5,1,0.004716929578250291,-0.003073406528599355,0.0025103999007329053,-0.0005114930374607591,2.575288403348313,1.9436221232579363,0.7691820008275543,1.2345897539830515,0.004205436540789532,-0.0005630066278664498,0.003642429912923082,0.004768443168655982,1.7830941299676804,1.2227015799532766,3.0057957099209567,0.1918809436949913
1126211,2023-11-28,2023,Paris Saint Germain,Newcastle,1,1,2,0,0.002912338749495055,-0.0015432870606365515,0.001659945153719326,-0.001967133633077173,1.9027844880557523,1.4741040771407505,1.0975242528854843,1.2617565487148263,0.000945205116417882,0.00011665809308277451,0.0010618632095006565,0.0008285470233351075,1.5494679049910436,1.27195321295217,2.8214211179432134,0.16909652861074553
1126210,2023-11-28,2023,Feyenoord,Atletico Madrid,1,3,4,1,0.003649384236837139,-0.0017967907874803734,0.0023075701618065587,-0.0018446179267633542,2.4081222480799105,1.9230396777412886,0.9585298150350937,0.9597874369767544,0.001804766310073785,0.0005107793743261853,0.0023155456843999703,0.0012939869357475996,1.520291248547895,1.3576784842555707,2.8779697328034657,0.1760002536514319
1126212,2023-11-28,2023,AC Milan,Borussia Dortmund,1,3,4,1,0.00041599086703222654,-0.0014844916586413638,0.0026619637769524987,-0.0007375421293838139,1.3866966552246809,1.74885367868302,1.2231720757875872,1.5947297054326817,-0.00032155126235158734,0.001177472118311135,0.0008559208559595476,-0.0014990233806627222,1.4870798056967018,1.4625829837665512,2.949662789463253,0.18486233229195803
1126220,2023-11-29,2023,Real Madrid,Napoli,4,2,6,1,0.0028332735788590174,-0.002522648571308285,0.002816045180146764,-0.0026231276467170547,1.9762689994663958,1.667131659782262,1.2361771227350522,0.9726482855293684,0.0002101459321419627,0.0002933966088384788,0.0005035425409804415,-8.325067669651609e-05,1.3864395601957664,1.4355730627209986,2.8220126229167652,0.16916833072838933
1126219,2023-11-29,2023,Arsenal,Lens,6,0,6,1,0.0030210674614178454,-0.0013616798610534492,7.736043700938166e-05,-0.0022722716497455752,1.7362050120299395,1.3881785021910964,0.7040384713958935,1.03636263646633,0.0007487958116722702,-0.0012843194240440676,-0.0005355236123717974,0.0020331152357163378,1.3413940523624683,0.988600561757508,2.3299946141199763,0.1130122491841935
1126217,2023-11-29,2023,Sevilla,PSV Eindhoven,2,3,5,1,-0.0007170669950170413,0.00027233298820168803,0.004420825610182395,-0.0014675859021280706,0.9163892019972407,2.1958770738397595,1.6047021661005463,1.0310556275764087,-0.002184652897145112,0.004693158598384083,0.002508505701238971,-0.006877811495529195,0.9720330466447679,1.8771597419722146,2.8491927886169823,0.1724771787182342
1126216,2023-11-29,2023,Galatasaray,Manchester United,3,3,6,1,0.003387163530505404,-0.002205235045970039,0.00034035170283141966,-0.000636868886604396,1.9522569203550113,1.8652379860871062,1.225453049409484,1.9441859981923686,0.002750294643901008,-0.0018648833431386192,0.0008854113007623887,0.004615177987039627,1.9482172798300417,1.511873532384521,3.4600908122145624,0.2507283516411253
1126230,2023-12-12,2023,Inter,Real Sociedad,0,0,0,0,0.0018865647129267748,-0.0025679443636320164,0.00027668705998794686,-0.0019085477083554156,2.2599788830550254,1.5600490003511867,0.8324853179349014,0.9538183512836167,-2.198299542864081e-05,-0.0022912573036440696,-0.0023132402990727104,0.002269274308215429,1.4681993502829696,1.139613043120946,2.6078123934039157,0.14378801045681278
1126224,2023-12-12,2023,Lens,Sevilla,2,1,3,1,7.736043700938166e-05,-0.0022722716497455752,-0.0007170669950170413,0.00027233298820168803,1.2718337949983993,1.0964533352641364,1.3333428032053372,1.593656797662702,0.0003496934252110697,-0.002989338644762617,-0.002639645219551547,0.0033390320699736866,1.4236806428747812,1.209110484457448,2.6327911273322293,0.14667975052426596
1126225,2023-12-12,2023,PSV Eindhoven,Arsenal,1,1,2,0,0.004420825610182395,-0.0014675859021280706,0.0030210674614178454,-0.0013616798610534492,2.3109908231317413,1.8971988090539211,1.1610841748009268,0.6394813504146947,0.0030591457491289456,0.0015534815592897749,0.0046126273084187205,0.0015056641898391707,1.2156625898547067,1.4841858083284833,2.69984839818319,0.15453479364305978
