fixture_id,mkt_over25_prob
1380926,0.6728971962616822
1380931,0.5994897959183673
1380930,0.48684210526315796
1380928,0.5459317585301837
1380888,0.6521739130434782
1380921,0.5897435897435896
1380923,0.6521739130434782
1380927,0.5714285714285715
1380924,0.5628272251308901
1380925,0.7188160676532769
1380917,0.5526315789473685
1380916,0.5459317585301837
1380920,0.6106870229007634
1380919,0.7188160676532769
1380918,0.6106870229007634
1380914,0.5394736842105263
1380915,0.5263157894736842
1380913,0.6521739130434782
1380909,0.48684210526315796
1380908,0.625
1380911,0.6521739130434782
1380912,0.5994897959183673
1380910,0.5263157894736842
1380907,0.5994897959183673
1380906,0.5394736842105263
1380905,0.6728971962616822
1380901,0.5526315789473685
1380903,0.7188160676532769
1380902,0.6521739130434782
1380904,0.7361963190184049
1380900,0.5263157894736842
1380895,0.6372549019607844
1380899,0.5897435897435896
1380896,0.783001808318264
1380894,0.695067264573991
1380897,0.5628272251308901
1380898,0.5897435897435896
1380891,0.625
1380890,0.5994897959183673
1380892,0.695067264573991
1380893,0.5263157894736842
1380889,0.5263157894736842
1380887,0.5994897959183673
